Term    ScopeNote   Use for Use Broader Narrower    Related Reference   Class   Code
"Newspaper Articles/Clippings"	""	""#9"Media Releases|Newscuttings"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Newspaper Interviews"	""	""#9"Interviews"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Northern Territory (NT)"	""	""#9"NT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Notice to Produce"	""	""#9"Subpoenas"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"NSW"	"An abbreviation for New South Wales. Permitted abbreviation."#9"New South Wales (NSW)"	""#9"COMPLIANCE|LEGISLATION"#9""#9""	""	"subject descriptor"	""
"NT"	"An abbreviation for Northern Territory. Permitted abbreviation."#9"Northern Territory (NT)"	""#9"COMPLIANCE|LEGISLATION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Objectives"	"Formulating concise statements which define the planned outcomes or results that the organisation wants to achieve, usually within a given time frame."#9"MBO"	""#9"PLANNING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"OCCUPATIONAL HEALTH & SAFETY (OH&S)"	"The function of implementing and co-ordinating occupational health and safety and associated legislation throughout the organisation.  Includes safety policy and the monitoring of safe work practices, procedures and preventative measures.  Includes the establishment of committees to investigate and advise on health and safety issues in the workplace.

See COMPENSATION for rehabilitation compensation.

See STAFF DEVELOPMENT for training programs for Occupational Health &Safety Committee members."#9"OH&S|Working Conditions"	""	""#9"ACCIDENTS|AUDIT|CASES|CLAIMS|COMMITTEES|COMPLIANCE|CONTRACTING-OUT|HEALTH PROMOTION|INSPECTIONS|MEETINGS|PLANNING|POLICY|PROCEDURES|REPORTING|RESEARCH|REVIEWING|RISK MANAGEMENT|STANDARDS"#9"COMPENSATION|PERSONNEL|PROPERTY MANAGEMENT"	"RMO Keyword AAA"	"KEYWORD"	""
"ODEOPE"	"An acronym for Office of the Director of Equal Opportunity in Public Employment (ODEOPE). Permitted acronym."#9""	""#9"COMPLIANCE|IMPLEMENTATION|POLICY|PROCEDURES|REPORTING|STANDARDS"#9""#9"Equal Employment Opportunity (EEO)"	"RMO Keyword AAA"	"subject descriptor"	""
"Offences"	""#9"Misconduct/Misdemeanours (personnel)"	""#9"APPEALS (decisions)|COUNSELLING|DISCIPLINE"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Office Accommodation/Areas/Space"	""	""#9"PROPERTY MANAGEMENT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Office Buildings"	""	""#9"PROPERTY MANAGEMENT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Office Hours (hours of opening)"	""	""#9"Business Hours"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Office Hours (hours of work)"	""	""#9"Working Hours"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Office Relocations"	""	""#9"MOVING"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"OH&S"	"An abbreviation for Occupational Health and Safety (OH&S)."	""#9"OCCUPATIONAL HEALTH & SAFETY (OH&S)"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Oil (fuel)"	""	""#9"Fuel"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Ombudsman Act"	""#9""	""#9"COMPLIANCE|INQUIRIES"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Open Days"	""#9""	""#9"VISITS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Openings"	"Refers to the opening of exhibitions or buildings, and the accompanying functions (social). 
"#9"Naming (of Premises)"	""#9"EXHIBITIONS|FUNCTIONS (social)"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"OPERATIONS"	"The activities associated with keeping computer systems in effective operation on a daily basis. Includes fault reporting, help and desktop support."#9""	""#9"TECHNOLOGY & TELECOMMUNICATIONS"#9"Accuracy Monitors|After Hours Support|Fault Reports|Hardware (computers)|Help/Information Desks|LAN|Listservs|Networks|Software|Systems Integration|Voice Mail|WAN"#9""	"RMO Keyword AAA"	"activity descriptor"	""
"Opinions"	""	""#9"ADVICE"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Oral History"	"A sound recording, or a transcript of an oral record, resulting from a planned interview with an individual to systematically capture personal accounts and opinions."#9""	""#9"PRODUCTION|RESEARCH"#9""#9"Interviews"	"RMO Keyword AAA"	"subject descriptor"	""
"Order Forms"	""#9""	""#9"ACQUISITION"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Orders (purchases)"	""	""#9"Purchases"#9""#9""#9""	""	""	""
"Organisational Charts"	""#9"Charts (organisation)"	""#9"RESTRUCTURING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Organisational Development"	""	""#9"STRATEGIC MANAGEMENT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Out-Sourcing"	""	""#9"CONTRACTING-OUT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Overtime"	""#9""	""#9"SALARIES"#9""#9"Penalty Rates"	"RMO Keyword AAA"	"subject descriptor"	""
"Parking"	""#9""	""#9"ARRANGEMENTS|INFRINGEMENTS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Parliamentary Bills"	""	""#9"Bills (parliamentary)"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Parliamentary Questions"	""	""#9"Questions With Notice|Questions Without Notice"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Passes (security)"	""#9""	""#9"SECURITY"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Passports"	""#9""	""#9"ARRANGEMENTS"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Passwords (security)"	""#9""	""#9"DATA ADMINISTRATION|DATABASE MANAGEMENT|SECURITY"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Patents"	"The sole right held for a term by an individual or an organisation to make, use or sell an invention, idea or process."#9""	""#9"INFRINGEMENTS|INTELLECTUAL PROPERTY"#9""#9"Copyright"	"RMO Keyword AAA"	"subject descriptor"	""
"Pay Period"	""	""#9"Working Hours"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"PAYMENTS"	"The activities involved in the preparation and payment of money, except in cases of payment of membership fees and subscriptions to journals etc. Includes payment of staff expenses in attending public service interviews etc.

Tip: CASES may be used if payments and other activities need to be handled on the same file, for legislative or operational reasons."#9"Damages (payment)"	""#9"COMPENSATION|FINANCIAL MANAGEMENT"#9"Arrears (payment)|Cheques|Invoices|Royalties (payments)"#9"ACCOUNTING|CLAIMS|DISPUTES|SALARIES|TREASURY MANAGEMENT"	"RMO Keyword AAA"	"activity descriptor"	""
"Payroll"	""#9"Wages"	""#9"SALARIES"#9""#9"Bank Accounts|Banking|Cheques|Deductions|Loadings (salaries)"	"RMO Keyword AAA"	"subject descriptor"	""
"Payroll Tax (accounting)"	""#9""	""#9"SALARIES"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Penalty Rates"	"Additional rates of pay for working on a weekend or public holiday."#9""	""#9"SALARIES"#9""#9"Overtime"	"RMO Keyword AAA"	"subject descriptor"	""
"Pensions (superannuation)"	""	""#9"Superannuation"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Performance Agreements"	""#9""	""#9"EMPLOYMENT CONDITIONS"#9""#9"Performance Evaluation"	"RMO Keyword AAA"	"subject descriptor"	""
"Performance Appraisal"	""	""#9"Performance Evaluation"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Performance Evaluation"	"Evaluation of the performance of staff and their achievements in relation to set goals."#9"Performance Appraisal|Staff Appraisal/Staff Assessment"	""#9"PERFORMANCE MANAGEMENT"#9""#9"Performance Agreements|Skill Assessment"	"RMO Keyword AAA"	"subject descriptor"	""
"Performance Indicators"	"Defines the measurement of important and useful information about the performance of a program. Often expressed as a percentage, index, rate or other comparison which is monitored at regular intervals."#9""	""#9"APPLICATION DEVELOPMENT|EVALUATION|PERFORMANCE MANAGEMENT"#9""#9"Business Plan"	"RMO Keyword AAA"	"subject descriptor"	""
"PERFORMANCE MANAGEMENT"	"The process of identifying, evaluating, and developing corporate and employee work performance so that the organisation's goals and objectives are achieved and also benefiting employees through recognition, performance feedback, catering for work needs and offering career guidance."#9"Assessments"	""#9"PERSONNEL|STRATEGIC MANAGEMENT"#9"Career Guidance|Higher Duties|Performance Evaluation|Performance Indicators|Progress Review|Skill Assessment"#9"EVALUATION"	"RMO Keyword AAA"	"activity descriptor"	""
"Performance Targets"	""#9""	""#9"PLANNING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Permanent Appointments"	""	""#9"Appointments"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Permission"	""	""#9"AUTHORISATION"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Permits"	""#9""	""#9"LEASING|LEASING-OUT|SECURITY"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Personal Effects"	""	""#9"Property"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Personal Files"	"See the Personnel Handbook for directions on the creation, maintenance, security and disposal of personal files for individual employees.

See PERSONNEL for the management of all employees in the organisation."#9""	""	""#9""#9""	"RMO Keyword AAA"	"SEE"	""
"PERSONNEL"	"The function of managing all employees in the organisation. Employees include Ministerial, permanent, temporary and part-time employees, people working under scholarships, traineeships, apprenticeships and similar relationships.  Includes appeals, overtime, salaries, superannuation and working hours when related to persons rather than to Industrial Relations.
Also includes arrangements for staff travel and the provision of childcare by the agency.

See the Personnel Handbook for directions on the creation, maintenance, security and disposal of personal information. List personal files alphabetically by name or numerically by serial number. The files may be kept in a separate filing system.

See STRATEGIC MANAGEMENT for long term plans and policies regarding employees, such as Equal Employment Opportunity (EEO) plans and Ethnic Affairs Policy Statements (EAPS).

Tip: If the organisation wants to specify the category of staff so that all files relating to the one category are grouped together, specify the category immediately after the relevant descriptor as a name in singular form, eg. PERSONNEL - EMPLOYMENT CONDITIONS - Matron/Field Officer.

Tip: For travel arrangements, the relevant keyword and activity descriptor may be used, eg. STAFF DEVELOPMENT - CONFERENCES. PERSONNEL - ARRANGEMENTS - Travel may be used if the organisation wishes to document copies of all travel arrangements on one file. Add the name of individual staff members as free text if required. Classify travel arrangements for those who are not personnel with terms from the organisation's functional thesaurus.

Tip: PERSONNEL - MARKETING should only be used for recruitment campaigns."#9"Employees|Public Servants|Staff"	""	""#9"ALLOWANCES|APPEALS (decisions)|ARRANGEMENTS|AUTHORISATION|COMMITTEES|COMPLIANCE|CONTRACTING-OUT|COUNSELLING|DISCIPLINE|EMPLOYMENT CONDITIONS|EVALUATION|GRIEVANCES|INFRINGEMENTS|INSURANCE|LEAVE|MARKETING|PERFORMANCE MANAGEMENT|PLANNING|POLICY|PROCEDURES|RECRUITMENT|REPRESENTATIVES|SALARIES|SECURITY|SEPARATIONS|SOCIAL CLUBS|SUGGESTIONS"#9"COMPENSATION|ESTABLISHMENT|INDUSTRIAL RELATIONS|OCCUPATIONAL HEALTH & SAFETY (OH&S)|STAFF DEVELOPMENT"	"RMO Keyword AAA"	"KEYWORD"	""
"Persons with Disabilities"	"Includes people with physical or mental impairments."#9"Disabled/Disabled Persons|Handicapped Persons"	""#9"CUSTOMER SERVICE|PLANNING|POLICY|TRAINING"#9""#9"Anti-Discrimination|Disability Plans|Discrimination|Reasonable Adjustment"	"RMO Keyword AAA"	"subject descriptor"	""
"Pest Control"	"The control or eradication of germs and vermin."#9""	""#9"MAINTENANCE"#9""#9"Loading Docks"	"RMO Keyword AAA"	"subject descriptor"	""
"Petrol"	""	""#9"Fuel"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Petty Cash (accounting)"	""#9""	""#9"ACCOUNTING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Pilots"	"Experiments or investigations on a small scale designed to assess the practicability of a major commitment."#9""	""#9"APPLICATION DEVELOPMENT|IMPLEMENTATION"#9""#9"Feasibility Studies"	"RMO Keyword AAA"	"subject descriptor"	""
"Pipelines/Pipes (water)"	""	""#9"CONSTRUCTION|Plumbing"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"PLANNING"	"The process of formulating ways in which objectives can be achieved. Includes determination of services, needs and solutions to those needs.

See STRATEGIC MANAGEMENT - PLANNING for overall planning to achieve corporate objectives."#9"Plans (administrative)"	""#9"COMMUNITY RELATIONS|ESTABLISHMENT|FINANCIAL MANAGEMENT|INDUSTRIAL RELATIONS|INFORMATION MANAGEMENT|LEGAL SERVICES|OCCUPATIONAL HEALTH & SAFETY (OH&S)|PERSONNEL|PROPERTY MANAGEMENT|PUBLICATION|STAFF DEVELOPMENT|STRATEGIC MANAGEMENT|TECHNOLOGY & TELECOMMUNICATIONS"#9"Access and Equity|Accuracy Monitors|Advertising|Affirmative Action|Archives|Business Case|Business Plan|Business Process Re-Engineering (BPR)|Campaigns|Contracts|Corporate Plan|Cost Benefit Analysis|Counter Disaster Plan|Decentralisation|Disability Plans|Disabled Access|Economic Appraisal|Energy|Equal Employment Opportunity (EEO)|Essential Services Contingency Plan|Ethnic Affairs|Feasibility Studies|Flexible Hours|Freedom of Information (FOI)|Functional Analysis|Investments|Job Design|LAN|Library Materials|Loans|Management Information Systems (MIS)|Mission Statement|Objectives|Performance Targets|Persons with Disabilities|Productivity|Progress Review|Projects|Quality|Reasonable Adjustment|Records|Resource Allocation|Schedules|Securities|Senior Executive Service (SES)|Service Agreements|Staffing Levels|Strategic Plan|Systems Integration|Vital Records|Volunteers|WAN|Waste Reduction|Workforce (planning)|Workplace Design"#9"POLICY|PROCEDURES"	"RMO Keyword AAA"	"activity descriptor"	""
"Plans (administrative)"	""	""#9"PLANNING"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Plant (equipment)"	""	""#9"EQUIPMENT & STORES"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Plant Cards"	""#9""	""#9"ASSET REGISTER|INVENTORY"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Plumbing"	""#9"Gas Pipes|Mains (water)|Pipelines/Pipes (water)|Water Mains/Pipes"	""#9"INSTALLATION|MAINTENANCE"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Policies (insurance)"	""	""#9"INSURANCE"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"POLICY"	"The activities associated with developing and establishing decisions, directions and precedents which act as a reference for future decision making, as the basis from which the organisation's operating procedures are determined. 

Add as a descriptor under either a functional or an administrative (ie. Keyword AAA) keyword to document the formulation, research, drafting, reviewing, amending, adoption and implementation of organisational policy, e.g. FLEET MANAGEMENT - POLICY -  Private Vehicles.

See COMPLIANCE for government policy that an organisation is obligated to adopt under legisative or regulatory requirements, e.g. FLEET MANAGEMENT - COMPLIANCE -  Roads Act 1993."#9"Directions/Directives (instructions)|Treasurer's Directions"	""#9"COMMUNITY RELATIONS|COMPENSATION|EQUIPMENT & STORES|ESTABLISHMENT|FINANCIAL MANAGEMENT|FLEET MANAGEMENT|GOVERNMENT RELATIONS|INDUSTRIAL RELATIONS|INFORMATION MANAGEMENT|LEGAL SERVICES|OCCUPATIONAL HEALTH & SAFETY (OH&S)|PERSONNEL|PROPERTY MANAGEMENT|PUBLICATION|STAFF DEVELOPMENT|STRATEGIC MANAGEMENT|TECHNOLOGY & TELECOMMUNICATIONS"#9"Access and Equity|Advertising|Affirmative Action|Alternate Dispute Resolution (ADR)|Anti-Discrimination|Arbitration|Archives|Business Case|Campaigns|Code of Conduct|Code of Ethics|Consultants|Corporatisation|Discrimination|Disposal Schedules|Electronic Mail (E-Mail)|Emergency (procedures)|Energy|Equal Employment Opportunity (EEO)|Ethnic Affairs|Evacuations|Fire Drill|Freedom of Information (FOI)|Guarantees of Service (GOS)|Guidelines|Library Materials|Master Copies|ODEOPE|Persons with Disabilities|Premier's Memorandum|Private Vehicles|Privatisation|Property|Punishments|Quality|Reasonable Adjustment|Records|Signatories|Viruses|Vital Records|Volunteers|Waste Reduction|Web Sites|Work Experience (students)|Work to Rules (labour)|Worker Participation"#9"CONTRACTING-OUT|EMPLOYMENT CONDITIONS|LEAVE|PLANNING|PRIVACY|PROCEDURES|STANDARDS|TRAINING"	"RMO Keyword AAA"	"activity descriptor"	""
"Position Descriptions"	""#9"Duties Statements (establishment)|Position Statements"	""#9"RESTRUCTURING|VACANCIES|VARIATIONS"#9""#9"Job Design|Job Evaluation"	"RMO Keyword AAA"	"subject descriptor"	""
"Position Papers"	""#9""	""#9"REPORTING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Position Statements"	""	""#9"Position Descriptions"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Positions (establishment)"	""	""#9"ESTABLISHMENT"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Post (mail)"	""	""#9"Mail Services"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Post Implementation Review"	""#9""	""#9"APPLICATION DEVELOPMENT|EVALUATION|REPORTING|REVIEWING"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
"Postage"	""	""#9"Mail Services|Postal Expenses"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Postal Deliveries/Services"	""	""#9"Mail Services"#9""#9""#9""	"RMO Keyword AAA"	"non-preferred"	""
"Postal Expenses"	""#9"Postage"	""#9"ACCOUNTING|TREASURY MANAGEMENT"#9""#9""	"RMO Keyword AAA"	"subject descriptor"	""
